neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review
0,1,0,0,0,0,1,0,100,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,47,1,36,1.52,1,59,3
0,1,0,0,0,0,1,0,85,3,14,0.61,1,0,251
0,0,1,0,0,1,0,0,120,5,0,0.72,1,0,277
1,0,0,0,0,0,1,0,29,1,53,2.65,3,137,170
0,0,1,0,0,1,0,0,170,7,4,0.17,1,0,553
0,1,0,0,0,0,1,0,45,3,5,0.21,1,0,349
0,0,1,0,0,0,1,0,70,1,1,1.0,1,132,6
0,0,1,0,0,1,0,0,198,7,9,0.38,1,0,187
0,0,1,0,0,1,0,0,80,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,1,21,0.89,2,0,540
0,0,1,0,0,0,1,0,95,3,0,0.72,1,0,277
0,0,1,0,0,1,0,0,210,2,4,0.22,1,0,190
0,1,0,0,0,1,0,0,69,3,11,0.46,1,7,11
0,1,0,0,0,0,1,0,55,2,53,2.31,1,88,15
0,1,0,0,0,0,1,0,45,5,38,2.08,1,79,25
0,1,0,0,0,1,0,0,80,2,3,0.14,1,0,605
0,0,1,0,0,1,0,0,130,4,0,0.72,1,0,277
0,0,0,1,0,1,0,0,275,2,24,1.02,1,335,15
0,1,0,0,0,1,0,0,150,4,32,1.46,1,92,13
0,1,0,0,0,1,0,0,200,2,39,1.69,1,253,8
0,0,1,0,0,1,0,0,230,5,5,0.21,1,5,18
0,1,0,0,0,1,0,0,149,3,3,0.14,1,0,260
0,1,0,0,0,0,1,0,245,3,0,0.72,1,0,277
0,1,0,0,0,0,1,0,70,4,33,1.49,2,0,125
0,0,1,0,0,1,0,0,275,2,23,0.99,1,0,29
0,0,1,0,0,1,0,0,113,5,0,0.72,1,0,277
0,0,0,1,0,0,1,0,56,2,19,0.81,1,0,527
0,0,0,1,0,1,0,0,268,3,4,0.19,2,154,22
0,1,0,0,0,0,1,0,65,1,10,0.45,1,0,610
0,1,0,0,0,1,0,0,71,7,10,0.51,1,0,288
0,0,0,0,1,0,1,0,59,3,26,1.11,3,351,16
0,1,0,0,0,1,0,0,100,5,6,0.25,1,0,189
0,0,0,1,0,1,0,0,69,2,51,2.15,1,0,184
0,0,1,0,0,0,1,0,35,1,2,0.11,1,0,553
0,0,1,0,0,1,0,0,99,3,11,0.47,2,0,316
0,0,1,0,0,1,0,0,250,5,5,0.27,1,0,245
0,1,0,0,0,0,1,0,100,5,0,0.72,1,0,277
0,0,1,0,0,1,0,0,299,3,57,2.57,1,116,8
0,0,1,0,0,1,0,0,175,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,3,27,1.22,1,25,25
0,0,0,1,0,0,1,0,80,3,35,1.5,1,154,30
0,0,0,0,1,1,0,0,75,1,9,0.45,1,175,31
0,0,0,1,0,1,0,0,115,7,4,0.18,1,0,292
0,0,1,0,0,0,1,0,150,1,6,0.36,1,0,455
0,0,0,1,0,1,0,0,110,4,6,0.3,1,0,27
0,0,1,0,0,1,0,0,230,5,1,0.11,1,0,283
0,0,0,1,0,1,0,0,110,2,33,1.49,2,305,18
0,1,0,0,0,1,0,0,80,3,46,2.19,1,195,22
0,0,1,0,0,1,0,0,199,3,27,1.21,1,0,255
0,1,0,0,0,0,1,0,50,7,8,0.34,1,188,83
0,1,0,0,0,0,1,0,40,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,200,1,25,1.07,1,2,7
0,0,0,1,0,0,1,0,80,1,27,1.19,1,95,202
0,1,0,0,0,1,0,0,154,3,0,0.72,1,0,277
0,1,0,0,0,0,1,0,63,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,125,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,265,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,65,2,2,0.09,1,0,630
0,1,0,0,0,0,1,0,65,1,35,1.57,2,130,7
0,0,1,0,0,1,0,0,82,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,220,2,6,0.27,2,0,476
0,1,0,0,0,1,0,0,95,5,3,0.14,1,20,431
0,1,0,0,0,0,1,0,34,3,7,0.35,1,71,5
0,1,0,0,0,1,0,0,190,5,24,1.11,1,215,212
0,0,1,0,0,1,0,0,160,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,85,1,10,0.43,2,0,582
0,1,0,0,0,0,1,0,45,7,34,1.47,1,36,46
0,0,1,0,0,1,0,0,150,4,7,0.56,1,0,281
0,0,1,0,0,1,0,0,125,3,5,0.23,1,0,504
0,0,0,1,0,0,1,0,50,3,30,1.28,3,220,7
0,0,0,1,0,0,1,0,60,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,100,3,0,0.72,1,125,277
0,1,0,0,0,0,1,0,50,2,17,0.76,1,89,14
0,0,0,1,0,0,0,1,60,3,28,2.26,1,248,1
0,1,0,0,0,0,1,0,50,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,53,2,9,2.87,1,357,3
0,0,1,0,0,0,1,0,75,5,3,0.13,3,11,331
0,1,0,0,0,1,0,0,250,7,10,0.45,1,5,44
0,0,1,0,0,0,1,0,98,3,4,0.17,2,0,307
0,0,1,0,0,1,0,0,99,3,10,0.51,2,0,12
0,0,0,1,0,1,0,0,120,3,11,0.48,1,6,188
0,1,0,0,0,0,1,0,60,2,2,0.08,1,0,649
0,0,0,1,0,0,1,0,89,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,150,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,3,26,1.28,1,47,31
0,1,0,0,0,1,0,0,150,4,8,0.35,1,0,70
0,0,1,0,0,1,0,0,120,3,41,2.23,1,4,9
0,1,0,0,0,1,0,0,165,4,12,0.55,1,0,21
0,0,1,0,0,0,1,0,72,3,4,0.17,2,0,622
0,0,1,0,0,1,0,0,120,3,32,1.39,1,3,77
0,1,0,0,0,1,0,0,275,3,20,0.96,2,35,54
0,0,0,0,1,1,0,0,90,4,8,0.4,1,179,40
0,0,0,0,1,1,0,0,105,4,20,1.05,1,358,28
0,1,0,0,0,0,1,0,69,5,5,0.22,1,166,80
0,0,1,0,0,0,1,0,99,3,2,0.09,1,0,312
0,1,0,0,0,1,0,0,121,9,21,1.14,1,179,20
0,1,0,0,0,0,1,0,95,1,7,0.32,3,342,11
0,1,0,0,0,1,0,0,90,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,75,1,12,0.51,2,0,610
0,1,0,0,0,1,0,0,150,2,4,0.34,2,4,71
0,1,0,0,0,0,1,0,45,5,2,0.09,1,0,662
0,0,0,0,1,1,0,0,150,3,1,0.09,1,0,326
1,0,0,0,0,0,1,0,35,1,21,0.96,1,284,209
0,0,0,1,0,0,1,0,75,1,16,0.71,1,342,291
0,0,0,1,0,0,1,0,40,10,1,0.14,1,0,218
0,0,1,0,0,0,1,0,99,2,17,0.73,2,0,217
0,1,0,0,0,0,1,0,75,2,8,0.35,1,0,357
0,1,0,0,0,1,0,0,180,4,0,0.72,1,0,277
0,0,1,0,0,0,1,0,120,2,1,0.06,2,0,500
0,0,0,1,0,1,0,0,150,2,2,0.09,1,309,119
0,1,0,0,0,0,1,0,89,1,14,0.62,1,364,64
0,0,1,0,0,1,0,0,135,2,3,0.13,1,0,559
0,0,0,1,0,1,0,0,100,7,3,0.17,3,324,14
0,0,1,0,0,0,1,0,76,7,2,0.09,3,0,590
0,1,0,0,0,1,0,0,110,2,5,0.22,1,0,592
0,1,0,0,0,0,1,0,60,5,4,0.17,1,0,185
0,0,0,1,0,0,1,0,40,1,1,1.0,1,226,6
0,0,0,1,0,0,1,0,49,3,36,1.55,1,0,382
0,0,1,0,0,1,0,0,200,1,13,0.56,1,0,43
0,0,1,0,0,1,0,0,65,3,9,0.4,2,0,606
0,0,1,0,0,1,0,0,199,3,0,0.72,2,0,277
0,0,0,1,0,0,1,0,80,2,8,0.35,1,0,632
0,1,0,0,0,0,1,0,55,3,58,2.5,2,298,28
0,0,1,0,0,0,1,0,63,3,50,3.01,1,315,8
0,0,1,0,0,0,1,0,140,2,54,2.36,1,0,412
1,0,0,0,0,1,0,0,72,2,35,1.52,2,129,15
0,1,0,0,0,0,1,0,90,2,55,2.42,3,110,19
0,1,0,0,0,1,0,0,120,3,2,0.09,2,0,318
0,0,1,0,0,0,1,0,154,4,5,0.22,1,27,305
0,0,1,0,0,1,0,0,175,7,2,0.09,1,0,597
0,0,1,0,0,1,0,0,80,5,5,0.22,1,0,378
0,1,0,0,0,1,0,0,150,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,174,3,17,0.73,1,65,15
0,1,0,0,0,0,1,0,40,1,4,0.18,1,0,648
0,0,1,0,0,0,1,0,100,5,0,0.72,2,0,277
0,1,0,0,0,0,1,0,50,2,31,1.34,1,0,378
0,0,1,0,0,1,0,0,175,5,0,0.72,1,0,277
0,0,0,1,0,1,0,0,63,3,14,0.9,2,257,71
0,1,0,0,0,1,0,0,130,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,130,3,40,1.76,1,275,20
0,0,0,1,0,0,1,0,60,4,3,0.13,1,0,374
0,1,0,0,0,0,1,0,150,2,5,0.21,3,102,311
0,1,0,0,0,1,0,0,169,1,11,0.47,1,0,590
0,1,0,0,0,1,0,0,83,1,42,1.79,1,348,8
0,0,0,1,0,0,1,0,75,2,2,0.1,1,0,618
0,1,0,0,0,1,0,0,89,2,8,0.34,1,0,441
0,1,0,0,0,1,0,0,144,1,11,0.48,1,0,308
0,1,0,0,0,1,0,0,150,4,0,0.72,1,0,277
0,0,1,0,0,0,1,0,75,2,2,0.09,2,0,664
0,1,0,0,0,1,0,0,150,2,6,0.26,1,4,169
0,0,1,0,0,0,1,0,105,3,29,1.31,1,75,8
0,1,0,0,0,1,0,0,200,3,0,0.72,1,0,277
0,0,0,1,0,1,0,0,125,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,60,5,11,0.49,1,0,37
0,0,1,0,0,1,0,0,200,7,3,0.14,1,0,637
0,0,1,0,0,1,0,0,206,5,0,0.72,1,0,277
0,0,1,0,0,1,0,0,120,6,1,0.05,1,0,596
0,1,0,0,0,0,1,0,55,5,4,0.17,1,0,7
0,1,0,0,0,1,0,0,189,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,70,2,6,0.26,1,0,279
0,1,0,0,0,0,1,0,60,2,9,0.4,3,72,35
0,1,0,0,0,1,0,0,120,2,48,2.44,1,227,16
0,0,0,0,1,0,1,0,37,2,25,1.11,3,306,310
0,1,0,0,0,1,0,0,125,4,4,0.18,1,0,553
0,1,0,0,0,0,1,0,60,1,9,0.46,1,0,450
0,0,1,0,0,0,1,0,68,3,34,1.69,2,253,29
0,1,0,0,0,1,0,0,300,5,5,0.35,3,31,26
0,1,0,0,0,0,1,0,75,3,5,0.22,1,0,618
0,1,0,0,0,0,1,0,53,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,100,3,50,2.16,1,96,29
0,0,1,0,0,1,0,0,300,3,19,0.81,1,12,11
0,1,0,0,0,0,1,0,92,6,48,2.31,1,43,8
0,1,0,0,0,1,0,0,124,2,9,0.39,1,0,139
0,1,0,0,0,1,0,0,75,2,1,0.06,1,72,471
0,0,0,1,0,1,0,0,99,2,54,2.34,1,267,14
0,1,0,0,0,0,1,0,47,5,5,0.21,2,0,611
0,1,0,0,0,0,1,0,69,1,7,0.33,3,0,308
0,1,0,0,0,1,0,0,250,2,58,2.7,1,312,8
0,0,1,0,0,1,0,0,175,2,25,1.78,1,64,7
1,0,0,0,0,0,1,0,45,2,21,0.91,1,280,112
0,0,1,0,0,1,0,0,80,2,18,0.77,1,0,20
0,1,0,0,0,1,0,0,217,3,24,1.05,1,14,22
0,0,1,0,0,1,0,0,129,2,25,1.09,1,0,8
0,0,1,0,0,1,0,0,199,1,34,1.5,1,0,438
1,0,0,0,0,0,1,0,119,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,195,2,4,0.18,1,0,624
0,0,1,0,0,0,1,0,80,1,0,0.72,2,0,277
0,0,1,0,0,1,0,0,126,2,45,2.0,1,0,21
0,1,0,0,0,0,1,0,55,6,0,0.72,1,0,277
0,1,0,0,0,1,0,0,100,2,0,0.72,1,0,277
0,0,1,0,0,0,1,0,51,7,2,0.09,1,0,373
0,1,0,0,0,0,1,0,250,2,0,0.72,1,260,277
0,0,1,0,0,0,1,0,140,1,13,0.77,1,54,43
0,1,0,0,0,0,1,0,95,5,1,0.06,2,0,519
0,0,1,0,0,0,1,0,40,3,23,1.03,1,0,431
0,0,1,0,0,1,0,0,150,3,18,0.79,1,4,3
0,0,1,0,0,1,0,0,149,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,40,6,4,0.18,1,0,302
0,0,1,0,0,0,1,0,69,1,16,0.68,1,0,537
0,0,1,0,0,1,0,0,300,2,0,0.72,1,89,277
0,1,0,0,0,1,0,0,149,3,2,0.09,1,0,10
0,1,0,0,0,0,1,0,40,9,2,0.09,1,0,594
0,0,1,0,0,1,0,0,270,7,0,0.72,1,0,277
0,0,1,0,0,1,0,0,200,3,14,0.61,1,10,134
0,0,1,0,0,1,0,0,120,3,6,0.27,1,0,204
0,1,0,0,0,0,1,0,50,3,28,1.76,1,93,4
0,1,0,0,0,1,0,0,250,3,1,0.32,1,133,91
0,0,0,1,0,0,1,0,45,3,58,2.53,3,97,18
0,1,0,0,0,1,0,0,85,5,6,0.33,2,5,190
0,0,1,0,0,0,1,0,55,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,78,4,5,0.67,1,82,16
0,1,0,0,0,0,1,0,49,2,58,2.53,3,311,9
0,1,0,0,0,1,0,0,115,5,4,0.18,1,3,75
0,1,0,0,0,0,1,0,59,3,2,0.15,1,0,406
0,1,0,0,0,0,1,0,45,2,10,0.51,2,34,7
0,1,0,0,0,0,1,0,70,2,2,0.2,2,0,188
0,1,0,0,0,1,0,0,99,3,2,0.11,3,311,553
0,0,0,1,0,1,0,0,160,5,2,0.09,1,0,309
0,1,0,0,0,0,1,0,55,3,8,0.34,1,0,610
0,1,0,0,0,0,1,0,55,7,19,0.85,2,151,38
0,0,0,1,0,0,1,0,160,2,1,0.05,1,0,552
0,1,0,0,0,1,0,0,110,2,31,1.36,1,4,74
0,0,1,0,0,0,1,0,60,4,2,0.11,2,13,75
0,0,1,0,0,1,0,0,150,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,100,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,85,2,5,0.22,2,0,469
0,0,1,0,0,0,1,0,90,2,3,0.14,1,0,552
0,0,1,0,0,0,1,0,80,7,0,0.72,1,0,277
0,1,0,0,0,0,1,0,150,2,6,0.26,1,0,50
0,1,0,0,0,0,1,0,110,1,1,0.07,2,365,428
0,0,1,0,0,1,0,0,325,5,47,2.01,1,310,29
0,0,1,0,0,1,0,0,140,3,6,0.35,1,0,15
0,0,1,0,0,0,1,0,95,1,35,1.56,2,15,8
0,0,1,0,0,0,1,0,60,7,0,0.72,1,0,277
0,1,0,0,0,1,0,0,200,3,41,1.84,1,1,36
0,0,0,1,0,0,1,0,112,7,0,0.72,1,0,277
0,0,0,1,0,1,0,0,100,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,35,1,5,0.22,1,0,663
1,0,0,0,0,1,0,0,155,3,13,0.61,1,285,68
0,1,0,0,0,1,0,0,165,3,1,0.05,1,0,661
0,1,0,0,0,0,1,0,60,3,6,0.26,2,0,461
0,0,1,0,0,0,1,0,90,1,9,0.39,1,0,50
0,1,0,0,0,0,1,0,75,4,6,0.27,1,0,66
0,1,0,0,0,0,1,0,55,3,3,0.3,2,0,282
0,0,1,0,0,0,1,0,120,1,0,0.72,1,180,277
0,0,1,0,0,1,0,0,200,6,2,0.09,1,341,622
0,1,0,0,0,1,0,0,99,3,5,0.22,1,0,344
0,1,0,0,0,0,1,0,40,2,0,0.72,1,0,277
0,0,1,0,0,1,0,0,185,3,5,0.22,1,0,456
0,0,1,0,0,0,1,0,90,2,14,0.67,1,60,49
0,0,1,0,0,1,0,0,180,7,3,0.14,1,20,75
0,0,1,0,0,1,0,0,179,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,106,5,0,0.72,1,0,277
0,0,1,0,0,0,1,0,60,1,2,0.09,1,0,617
0,0,1,0,0,1,0,0,219,4,30,1.29,1,45,23
0,0,1,0,0,1,0,0,289,3,3,0.13,1,0,653
0,0,1,0,0,0,1,0,55,3,4,0.17,1,0,566
0,0,1,0,0,0,1,0,89,10,10,0.44,1,248,208
0,1,0,0,0,1,0,0,150,2,18,0.86,2,86,2
0,0,1,0,0,0,1,0,55,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,55,1,22,0.95,2,91,14
0,0,1,0,0,0,0,1,65,1,1,0.16,1,365,190
0,1,0,0,0,0,1,0,63,1,51,2.89,1,6,9
0,0,1,0,0,0,1,0,70,1,9,0.39,1,89,603
0,1,0,0,0,1,0,0,120,4,19,0.85,1,0,6
0,1,0,0,0,0,1,0,80,1,4,0.19,1,0,368
0,0,0,1,0,1,0,0,110,2,51,2.22,1,295,2
0,1,0,0,0,0,1,0,60,2,3,0.13,1,90,61
0,1,0,0,0,0,0,1,45,3,7,0.31,2,364,279
0,0,1,0,0,0,1,0,58,5,0,0.72,1,0,277
0,1,0,0,0,0,1,0,110,5,0,0.72,1,358,277
0,0,1,0,0,0,1,0,80,1,4,0.17,1,179,638
0,0,0,1,0,0,1,0,51,2,38,1.66,1,28,188
0,0,1,0,0,1,0,0,273,3,13,0.6,1,116,3
0,0,1,0,0,0,1,0,102,1,0,0.72,2,0,277
0,1,0,0,0,0,1,0,50,3,15,0.69,2,0,380
0,1,0,0,0,0,1,0,85,2,11,0.49,1,164,7
0,1,0,0,0,0,1,0,50,1,3,0.13,1,0,374
0,0,1,0,0,0,1,0,86,1,1,0.05,1,0,583
0,0,1,0,0,0,1,0,136,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,211,1,12,0.53,3,0,461
0,1,0,0,0,0,1,0,55,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,120,4,45,1.98,1,44,21
0,0,1,0,0,1,0,0,71,2,24,1.45,1,55,7
0,0,1,0,0,1,0,0,170,3,12,0.53,1,1,188
0,0,0,1,0,0,1,0,30,4,4,0.18,2,0,434
0,1,0,0,0,1,0,0,144,4,10,0.93,1,43,2
0,1,0,0,0,1,0,0,170,5,53,2.43,3,267,99
0,0,1,0,0,1,0,0,185,1,6,0.26,2,0,589
0,0,0,1,0,1,0,0,120,6,8,0.35,2,0,300
0,0,1,0,0,1,0,0,174,2,22,0.98,1,0,308
0,1,0,0,0,1,0,0,125,3,50,2.15,2,91,16
0,0,1,0,0,0,1,0,73,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,85,1,3,0.44,1,6,167
0,0,1,0,0,0,1,0,150,2,57,2.51,3,149,18
0,1,0,0,0,0,1,0,130,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,80,2,9,0.39,1,0,187
0,1,0,0,0,1,0,0,140,7,31,1.38,2,0,289
0,1,0,0,0,0,1,0,75,2,25,1.08,1,129,28
0,1,0,0,0,1,0,0,300,2,34,1.55,1,239,15
0,0,1,0,0,0,0,1,69,6,31,1.37,3,196,75
0,0,0,1,0,0,1,0,53,7,2,0.12,1,279,356
0,0,1,0,0,0,1,0,79,1,26,1.13,1,0,468
0,0,1,0,0,1,0,0,185,1,17,0.77,1,11,64
0,1,0,0,0,1,0,0,175,2,3,0.13,1,178,610
0,0,1,0,0,1,0,0,115,2,6,0.27,1,0,449
0,1,0,0,0,0,1,0,50,2,38,1.66,1,0,187
0,1,0,0,0,1,0,0,70,3,13,0.57,1,0,461
0,1,0,0,0,0,1,0,85,4,2,0.09,1,0,637
0,1,0,0,0,0,1,0,40,2,4,0.18,1,0,384
0,1,0,0,0,0,1,0,50,5,22,1.0,1,1,33
0,0,1,0,0,1,0,0,162,3,4,0.18,1,0,555
0,1,0,0,0,0,1,0,75,2,45,1.95,3,259,35
0,0,1,0,0,0,1,0,80,5,32,1.39,1,336,12
0,1,0,0,0,0,1,0,94,2,0,0.72,2,0,277
0,1,0,0,0,0,1,0,54,2,10,0.43,2,0,435
0,1,0,0,0,0,1,0,80,5,19,1.26,1,0,168
0,0,1,0,0,1,0,0,120,8,6,0.27,1,0,299
1,0,0,0,0,0,1,0,70,4,42,1.85,2,77,41
0,1,0,0,0,1,0,0,215,3,3,0.14,1,0,309
0,0,1,0,0,1,0,0,250,2,2,0.09,1,0,561
0,0,1,0,0,1,0,0,181,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,85,2,26,1.17,2,355,29
0,0,1,0,0,0,1,0,115,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,120,2,7,0.31,1,0,616
0,1,0,0,0,0,1,0,61,10,2,0.09,2,0,360
0,0,1,0,0,0,1,0,65,1,3,0.14,3,3,106
0,1,0,0,0,0,1,0,55,2,4,0.18,1,0,623
0,1,0,0,0,1,0,0,298,2,0,0.72,3,189,277
1,0,0,0,0,1,0,0,100,2,46,2.0,1,10,35
0,1,0,0,0,1,0,0,199,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,60,2,4,0.18,2,177,133
0,0,1,0,0,1,0,0,130,9,0,0.72,1,0,277
0,1,0,0,0,0,1,0,80,2,0,0.72,2,0,277
0,0,1,0,0,1,0,0,200,2,3,0.14,1,0,552
0,1,0,0,0,0,1,0,66,2,6,0.47,1,88,63
0,0,0,1,0,0,1,0,85,5,0,0.72,1,177,277
0,1,0,0,0,1,0,0,150,7,2,0.14,2,0,302
0,0,1,0,0,0,1,0,144,4,20,1.08,2,94,188
0,1,0,0,0,0,1,0,90,1,0,0.72,2,0,277
0,1,0,0,0,1,0,0,210,2,31,1.37,1,0,50
0,0,0,0,1,0,1,0,68,2,29,1.3,1,57,49
0,0,0,1,0,0,1,0,60,3,7,0.31,1,0,516
0,0,0,1,0,0,1,0,60,1,19,0.85,2,250,33
0,0,1,0,0,1,0,0,127,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,60,4,4,0.22,1,0,401
0,1,0,0,0,0,1,0,70,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,59,3,2,0.09,1,0,187
0,1,0,0,0,0,1,0,70,1,11,0.49,2,0,598
0,0,0,1,0,0,1,0,60,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,70,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,4,1,0.05,1,0,551
0,0,0,1,0,0,1,0,65,1,17,0.78,1,188,463
0,0,1,0,0,0,1,0,70,4,3,0.13,1,0,610
0,1,0,0,0,1,0,0,192,2,1,0.05,1,0,589
0,1,0,0,0,0,1,0,60,7,22,0.98,3,68,18
0,0,1,0,0,0,1,0,50,3,2,0.09,1,0,636
0,1,0,0,0,0,1,0,66,3,4,0.18,1,0,206
0,0,1,0,0,0,1,0,250,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,40,5,48,2.08,1,341,185
0,1,0,0,0,1,0,0,140,3,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,5,0,0.72,2,0,277
0,0,1,0,0,0,1,0,125,3,34,1.52,1,178,7
0,0,1,0,0,1,0,0,245,5,48,2.22,1,46,20
0,1,0,0,0,1,0,0,65,2,53,2.37,1,2,30
0,0,1,0,0,0,1,0,65,2,24,1.07,1,0,408
0,0,0,1,0,0,1,0,50,1,2,0.09,1,0,632
0,1,0,0,0,0,1,0,150,1,0,0.72,1,0,277
0,0,1,0,0,0,1,0,77,1,52,2.41,1,198,8
0,0,1,0,0,1,0,0,127,1,0,0.72,1,0,277
0,0,0,1,0,0,1,0,39,1,15,0.66,3,164,246
0,0,1,0,0,0,1,0,69,4,0,0.72,1,0,277
0,0,0,1,0,1,0,0,99,2,15,0.67,2,90,68
0,0,1,0,0,0,1,0,75,4,10,0.44,1,0,113
0,1,0,0,0,0,1,0,89,2,50,2.35,1,246,13
0,0,1,0,0,1,0,0,160,4,32,3.1,1,39,8
0,1,0,0,0,1,0,0,175,2,3,0.27,1,0,197
0,1,0,0,0,0,1,0,55,1,9,0.4,1,0,645
0,1,0,0,0,1,0,0,105,2,55,2.47,1,18,9
0,0,1,0,0,0,1,0,133,2,1,0.05,1,0,582
0,1,0,0,0,0,1,0,70,2,57,2.54,3,324,35
0,1,0,0,0,0,1,0,70,2,45,1.96,3,350,17
0,1,0,0,0,1,0,0,150,2,8,0.35,1,0,218
0,0,1,0,0,1,0,0,200,5,4,0.18,1,0,295
0,1,0,0,0,0,1,0,74,7,3,0.25,1,49,103
0,0,1,0,0,1,0,0,190,3,2,0.09,1,0,650
0,0,1,0,0,1,0,0,250,2,2,0.09,1,0,645
0,0,1,0,0,0,1,0,75,1,5,0.22,1,0,651
1,0,0,0,0,1,0,0,105,1,23,1.02,3,6,3
0,0,0,1,0,1,0,0,250,3,3,0.16,1,1,552
0,1,0,0,0,0,1,0,150,1,39,1.72,1,266,17
0,0,1,0,0,1,0,0,260,3,24,3.35,2,26,7
0,0,1,0,0,0,1,0,70,5,1,0.05,1,0,649
0,0,1,0,0,1,0,0,115,3,5,0.24,1,0,461
0,0,0,1,0,0,1,0,80,1,19,0.85,2,177,15
0,1,0,0,0,0,1,0,50,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,47,1,18,0.8,1,0,412
0,0,1,0,0,0,1,0,95,2,26,1.14,2,1,71
0,0,1,0,0,0,1,0,65,2,2,0.09,1,0,661
0,1,0,0,0,0,1,0,45,3,4,0.21,2,342,345
0,1,0,0,0,0,1,0,60,4,0,0.72,1,0,277
0,0,0,1,0,0,1,0,99,1,3,0.14,2,0,435
0,0,0,1,0,0,1,0,35,4,0,0.72,1,363,277
0,0,0,1,0,1,0,0,150,1,19,0.83,1,0,544
0,0,1,0,0,0,1,0,50,4,20,0.9,2,3,182
0,0,0,1,0,0,1,0,44,2,12,0.53,1,0,188
0,0,1,0,0,1,0,0,325,6,15,0.68,1,156,55
0,0,1,0,0,1,0,0,300,1,0,0.72,1,0,277
1,0,0,0,0,1,0,0,175,1,10,0.54,1,0,248
0,0,1,0,0,1,0,0,168,2,4,0.2,1,0,590
0,0,1,0,0,1,0,0,250,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,250,3,17,0.76,1,0,226
0,1,0,0,0,1,0,0,100,2,6,0.26,1,0,141
0,1,0,0,0,1,0,0,160,2,3,0.13,1,0,555
0,1,0,0,0,0,1,0,90,4,3,0.16,3,0,430
0,0,1,0,0,0,1,0,40,3,10,0.46,1,0,16
0,0,0,1,0,1,0,0,60,6,0,0.72,1,0,277
0,1,0,0,0,0,1,0,64,7,6,0.7,1,0,27
0,0,0,1,0,1,0,0,250,2,6,0.27,1,311,487
0,0,1,0,0,1,0,0,275,2,0,0.72,1,0,277
1,0,0,0,0,1,0,0,100,2,2,1.05,3,26,7
0,1,0,0,0,1,0,0,125,2,0,0.72,1,0,277
0,1,0,0,0,1,0,0,118,1,2,0.09,1,0,498
0,0,1,0,0,1,0,0,300,3,33,1.44,1,58,28
0,1,0,0,0,1,0,0,245,4,8,0.43,1,5,71
0,1,0,0,0,0,1,0,60,1,23,1.01,3,0,85
0,1,0,0,0,1,0,0,160,7,4,0.18,1,0,283
0,1,0,0,0,1,0,0,150,3,8,0.35,1,9,36
0,0,1,0,0,0,1,0,59,4,19,0.84,1,0,275
0,0,1,0,0,1,0,0,150,2,2,0.09,1,0,650
0,0,1,0,0,1,0,0,154,2,3,0.13,1,0,574
